date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2022-04-28,161.03073120117188,144.59649658203125,117.95854949951172,204.7649383544922,282.3259582519531,19.750703811645508,292.5033264160156
2022-04-29,155.13626098632812,124.28150177001953,113.56654357910156,199.52960205078125,270.5213317871094,18.517656326293945,290.2533264160156
2022-05-02,155.4412841796875,124.5,116.02827453613281,210.13963317871094,277.29608154296875,19.502098083496094,300.9800109863281
2022-05-03,156.9370880126953,124.25350189208984,116.77570343017578,211.03538513183594,274.67388916015625,19.57098960876465,303.0833435058594
2022-05-04,163.37281799316406,125.92849731445312,121.67926025390625,222.3620147705078,282.66717529296875,20.301828384399414,317.5400085449219
2022-05-05,154.270263671875,116.40699768066406,115.9511489868164,207.302978515625,270.3556213378906,18.81418800354004,291.09332275390625
2022-05-06,154.99954223632812,114.77249908447266,115.19575500488281,202.8141326904297,267.8016662597656,18.645450592041016,288.54998779296875
2022-05-09,149.85523986816406,108.78900146484375,111.97564697265625,195.2895965576172,257.9077453613281,16.923185348510742,262.3699951171875
2022-05-10,152.26971435546875,108.85900115966797,113.8506851196289,196.72283935546875,262.70361328125,17.56715965270996,266.67999267578125
2022-05-11,144.37583923339844,105.37200164794922,113.06195831298828,187.85464477539062,253.9793243408203,16.603689193725586,244.6666717529297
2022-05-12,140.49298095703125,106.93049621582031,112.30707550048828,190.34291076660156,248.91046142578125,16.149410247802734,242.6666717529297
2022-05-13,144.97702026367188,113.05500030517578,115.4983139038086,197.68829345703125,254.5349884033203,17.67798614501953,256.5299987792969
2022-05-16,143.42977905273438,110.81050109863281,113.90044403076172,199.10162353515625,254.90536499023438,17.236682891845703,241.4566650390625
2022-05-17,147.0761260986328,115.36849975585938,115.91879272460938,201.66954040527344,260.09124755859375,18.14824104309082,253.8699951171875
2022-05-18,138.77822875976562,107.11250305175781,111.3670654296875,191.33822631835938,248.2493438720703,16.91119956970215,236.60333251953125
2022-05-19,135.35853576660156,107.31900024414062,109.85877227783203,190.39266967773438,247.3308868408203,17.096906661987305,236.47332763671875
2022-05-20,135.5950469970703,107.59100341796875,108.38978576660156,192.63211059570312,246.76422119140625,16.667593002319336,221.3000030517578
2022-05-23,141.03500366210938,107.55699920654297,110.95751190185547,195.3094940185547,254.66854858398438,16.87126350402832,224.96665954589844
2022-05-24,138.32485961914062,104.0999984741211,105.46577453613281,180.42962646484375,253.6621551513672,16.128442764282227,209.3866729736328
2022-05-25,138.48257446289062,106.7750015258789,105.30155181884766,182.96766662597656,256.4957275390625,16.948144912719727,219.60000610351562
2022-05-26,141.69528198242188,111.07749938964844,107.27960968017578,190.7310791015625,259.798095703125,17.822757720947266,235.91000366210938
2022-05-27,147.47030639648438,115.14649963378906,111.78207397460938,194.21466064453125,266.9696044921875,18.78123664855957,253.2100067138672
2022-05-31,146.68190002441406,120.20950317382812,113.220703125,192.73167419433594,265.631103515625,18.64246368408203,252.75332641601562
2022-06-01,146.55380249023438,121.68399810791016,113.3500747680664,187.755126953125,266.1684265136719,18.291015625,246.7899932861328
2022-06-02,149.017578125,125.51100158691406,117.06282806396484,197.9271697998047,268.2788391113281,19.56100082397461,258.3333435058594
2022-06-03,143.27207946777344,122.3499984741211,113.9959945678711,189.88507080078125,263.8235168457031,18.690380096435547,234.51666259765625
